index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
4243,1615244287.8,52.13421027302175,0.5626871993047635,38.28397575491883,-0.5580121225405872,0.029969693648532,-86.6848397,36.0647572,100.0,391.0,0.0,0.0,0.0,0.0,6306.077943533953,-6231.777943533953,356.81739151722036,West,True
4244,1615244287.9,52.25949374489569,0.5440476333769021,38.32394878417208,-0.5380256079139605,0.0799359802150988,-86.68482929999999,36.0647472,100.0,391.0,0.0,0.0,0.0,0.0,6307.530624898796,-6233.230624898796,356.72241658373883,West,True
4245,1615244288.0,52.393084907882105,0.5230432668163052,38.35060574670331,-0.5121714555860898,0.1142357514308733,-86.68481899999999,36.064737,100.0,391.0391427220695,0.0,0.0,0.0,0.0,6308.994698370805,-6234.694698370805,356.7224064279286,West,True
4246,1615244288.1,52.541853333333336,0.49961269540709785,38.254852850950414,-0.4323773757920099,0.0045188917140136,-86.6848087,36.0647268,100.0,391.43811312104,0.0,0.0,0.0,0.0,6310.458771917908,-6236.158771917908,356.7856018773122,West,True
4247,1615244288.2,52.66208597239046,0.4738361183702696,38.1590997269046,-0.3525831057538374,-0.1051982295884735,-86.6847983,36.0647167,100.0,391.8370844712308,0.0,0.0,0.0,0.0,6311.919982406181,-6237.6199824061805,356.72238603439223,West,True
4248,1615244288.3,52.78153100880285,0.44594748538874135,38.12,-0.4027938244935067,-0.1573923057583488,-86.684788,36.0647065,100.0,391.70430776966606,0.0,0.0,0.0,0.0,6313.384056105151,-6239.084056105151,356.7846743718623,West,True
4249,1615244288.4,52.92335478335478,0.4163074563945494,38.12,-0.5427289332988581,-0.1698865119016837,-86.6847775,36.0646963,100.0,391.2045395239326,0.0,0.0,0.0,0.0,6314.859563391949,-6240.559563391949,356.7532084297029,West,True
4250,1615244288.5,53.01563707200807,0.3853876934002233,38.08461725938584,-0.5292345187716885,-0.2265998300623105,-86.68476700000001,36.064686,100.0,391.2948561717847,0.0,0.0,0.0,0.0,6316.343635095873,-6242.043635095873,356.7531981875304,West,True
4251,1615244288.6,53.08433199868105,0.3537258364985748,38.02472065004736,-0.4094413000947272,-0.3139490520142615,-86.68475649999999,36.0646757,100.0,391.7939945829386,0.0,0.0,0.0,0.0,6317.827706879999,-6243.527706879999,356.7217339100747,West,True
4252,1615244288.7,53.15439795645478,0.3218944522172218,38.362956800840536,-0.2021926952867237,-0.35,-86.68474599999999,36.0646653,100.0,391.6054817382168,0.0,0.0,0.0,0.0,6319.320376775834,-6245.020376775834,356.69027160968096,West,True
4253,1615244288.8,53.19368451237608,0.2904535950760378,38.91029665417405,0.0503098049400724,-0.3507580738926524,-86.6847357,36.064655,99.7119319207921,391.0,0.0,0.0,0.0,0.0,6320.79308168654,-6246.49308168654,356.8137296643651,West,True
4254,1615244288.9,53.20069926813041,0.25992248474140356,38.81196414932677,0.1547880913403121,-0.3584403008338465,-86.684725,36.0646447,96.79268568313832,391.0,0.0,0.0,0.0,0.0,6322.2886504349,-6247.9886504349,356.72170286043314,West,True
4255,1615244289.0,53.26968830283889,0.2307456425756481,38.71363187892211,0.2592661286452623,-0.3661225094592105,-86.6847145,36.0646343,93.87344640550002,391.0,0.0,0.0,0.0,0.0,6323.78132056587,-6249.48132056587,356.81370935410143,West,True
4256,1615244289.1,53.33139403819283,0.20328130517045195,38.61529960851745,0.3637441659502123,-0.3738047180845745,-86.6847038,36.064624,90.95420712786172,391.0,0.0,0.0,0.0,0.0,6325.276889476962,-6250.976889476962,356.7837025639895,West,True
4257,1615244289.2,53.07720019592621,0.1777888187964688,38.51696710367016,0.468222452350452,-0.3814869450257686,-86.6846932,36.0646137,88.03496089020796,391.0,0.0,0.0,0.0,0.0,6326.766694075547,-6252.466694075547,356.7828185601243,West,True
4258,1615244289.3,53.42074349477237,0.15443701307351385,38.41863483326551,0.5727004896554022,-0.3891691536511325,-86.6846825,36.0646033,85.11572161256964,391.0,0.0,0.0,0.0,0.0,6328.270795461406,-6253.970795461406,356.87542520151726,West,True
4259,1615244289.4,53.45,0.13330910478739805,38.32030232841822,0.6771787760556419,-0.3968513805923266,-86.6846718,36.0645932,82.19647537491588,391.0,0.0,0.0,0.0,0.0,6329.749403151559,-6255.449403151559,356.81252495807723,West,True
4260,1615244289.5,53.42311878993832,0.11442399982623608,38.20136528941636,0.664955702591448,-0.4024573347057389,-86.684661,36.0645828,82.3761074352138,391.0982933882296,0.0,0.0,0.0,0.0,6331.259268021614,-6256.959268021614,356.81365809913405,West,True
4261,1615244289.6,53.51199603816378,0.09774773280289632,38.0681180491191,0.5716826343833665,-0.4066213109650283,-86.6846503,36.0645725,84.70793414041583,391.2648524386011,0.0,0.0,0.0,0.0,6332.754837337569,-6258.454837337569,356.7836508306187,West,True
4262,1615244289.7,53.83583920150755,0.08321698702991123,37.93487049113536,0.4784093437947491,-0.4107852971520201,-86.6846397,36.064562200000005,87.03976640513127,391.4314118860808,0.0,0.0,0.0,0.0,6334.244642334415,-6259.944642334415,356.78276680869493,West,True
4263,1615244289.8,53.37000500173137,0.07074659784821323,37.8016232508381,0.3851362755866677,-0.4149492734113095,-86.684629,36.0645518,89.37159311033331,391.5979709364524,0.0,0.0,0.0,0.0,6335.748744123449,-6261.448744123449,356.84307083812956,West,True
4264,1615244289.9,53.532786460276014,0.06024806812097647,37.66837569285436,0.2918629849980502,-0.4191132595983013,-86.6846182,36.0645415,91.70342537504874,391.764530383932,0.0,0.0,0.0,0.0,6337.250109765414,-6262.950109765414,356.8719654650779,West,True
4265,1615244290.0,53.53,0.051628610240775585,37.5351284525571,0.1985899167899687,-0.4232772358575907,-86.6846073,36.064531200000005,94.0352520802508,391.9310894343036,0.0,0.0,0.0,0.0,6338.75730288903,-6264.45730288903,356.8124631387401,West,True
4266,1615244290.1,53.48836563064419,0.04480380237397865,37.48,0.16,-0.4103062514714723,-86.6845965,36.0645208,95.58774994114113,392.0,0.0,0.0,0.0,0.0,6340.26716825155,-6265.96716825155,356.8430399867167,West,True
4267,1615244290.2,53.38630722613794,0.039689780162232555,37.48,0.16,-0.3852430603276737,-86.68458570000001,36.0645105,96.59027758689304,392.0,0.0,0.0,0.0,0.0,6341.768534140011,-6267.468534140011,356.8135859609422,West,True
4268,1615244290.3,53.466968395156925,0.03621343783142921,37.45638671393837,0.1009667848459206,-0.3897583037885198,-86.684575,36.064500200000005,97.2951660757704,392.0,0.0,0.0,0.0,0.0,6343.264104024564,-6268.964104024564,356.8124321850481,West,True
4269,1615244290.4,53.56406931066523,0.03430186126754523,37.41645274198481,0.001131854962041,-0.4147170362594898,-86.6845642,36.0644898,97.7943407251898,392.0,0.0,0.0,0.0,0.0,6344.7739696330145,-6270.473969633014,356.8135653572954,West,True
4270,1615244290.5,53.54529011529012,0.033893524127824703,37.32933541383374,-0.0046677069168679,-0.4470826831769576,-86.6845535,36.0644795,98.29443577569276,392.0,0.0,0.0,0.0,0.0,6346.269539679261,-6271.96953967926,356.8429991739759,West,True
4271,1615244290.6,53.530895730878896,0.03492756190640636,37.209157624170416,0.0554211879147918,-0.4846382424467449,-86.68454270000001,36.064469200000005,98.7951765659566,392.0,0.0,0.0,0.0,0.0,6347.7709058974415,-6273.470905897441,356.90220496564876,West,True
4272,1615244290.7,53.41331930754895,0.037356506035154446,37.17578672662049,0.0010663668975971,-0.4605331834487985,-86.6845318,36.064459,99.0,392.0,0.0,0.0,0.0,0.0,6349.2696673992195,-6274.969667399219,356.78180481654584,West,True
4273,1615244290.8,53.54072061242566,0.04113483907441713,37.19551626237179,-0.1214945792094049,-0.4037364480235125,-86.68452099999999,36.0644485,99.03736448023513,392.0,0.0,0.0,0.0,0.0,6350.788066739382,-6276.488066739382,356.87355800997767,West,True
4274,1615244290.9,53.563835283237,0.046230800542181136,37.14761217767211,-0.1374626074426298,-0.4436565186065746,-86.6845102,36.0644383,99.43656518606576,392.0,0.0,0.0,0.0,0.0,6352.280968083264,-6277.980968083264,356.87186388048326,West,True
4275,1615244291.0,53.551294014084505,0.05261168593271868,37.09970820718451,-0.1534305976051631,-0.4835764940129078,-86.6844993,36.064428,99.83576494012908,392.0,0.0,0.0,0.0,0.0,6353.788162042899,-6279.488162042899,356.8429477243232,West,True
4276,1615244291.1,53.56246973298435,0.06025160471502519,37.04858220506286,-0.1128733075942903,-0.5392722436714248,-86.6844885,36.0644177,100.0,392.0,0.0,0.0,0.0,0.0,6355.289528672556,-6280.989528672556,356.7826205540698,West,True
4277,1615244291.2,53.55818135883786,0.06911192291971033,36.9928115863243,-0.0462898619662345,-0.6056159481841381,-86.6844778,36.0644073,100.0,392.0,0.0,0.0,0.0,0.0,6356.7936315905135,-6282.493631590513,356.9002154802039,West,True
4278,1615244291.3,53.57193266349707,0.07914430629044697,36.912807437621936,-0.1162934920808067,-0.6681191893578632,-86.6844668,36.064397,100.0,392.0,0.0,0.0,0.0,0.0,6358.306684169998,-6284.006684169998,356.7834733847115,West,True
4279,1615244291.4,53.59244259742142,0.09026820581794645,36.83280309817463,-0.1862972890971982,-0.7306225795510699,-86.6844562,36.0643867,100.0,392.0,0.0,0.0,0.0,0.0,6359.796490526702,-6285.496490526702,356.87015969876893,West,True
4280,1615244291.5,53.65667568071616,0.10237252934439682,36.752798949472265,-0.2563009192117704,-0.7931258207247951,-86.6844452,36.0643763,100.0,392.0,0.0,0.0,0.0,0.0,6361.317977545054,-6287.017977545054,356.8718027438739,West,True
4281,1615244291.6,53.64450569350817,0.11529561586377342,36.66990744990567,-0.32,-0.855406723264817,-86.68443429999999,36.064366,100.0,392.0,0.0,0.0,0.0,0.0,6362.825172006586,-6288.525172006586,356.9302124781059,West,True
4282,1615244291.7,53.601843543363024,0.12883124011947888,36.55784284518781,-0.32,-0.9154413329351044,-86.6844233,36.0643558,100.0,392.0,0.0,0.0,0.0,0.0,6364.329825551954,-6290.029825551954,356.90405854047583,West,True
4283,1615244291.8,53.72379474193103,0.14271689555943357,36.44577850765239,-0.32,-0.975475799471933,-86.6844125,36.0643457,100.0,392.0,0.0,0.0,0.0,0.0,6365.814297544204,-6291.514297544204,356.81227645253347,West,True
4284,1615244291.9,53.75,0.15664794790148173,36.38425028845131,-0.32,-1.039374278871715,-86.6844017,36.0643353,100.0,392.0,0.0,0.0,0.0,0.0,6367.324164377124,-6293.024164377124,356.87176182745185,West,True
4285,1615244292.0,53.78943417883487,0.1702760184444922,36.34999988551148,-0.3242857633522239,-1.1071429389203733,-86.68439079999999,36.064325,100.0,392.0,0.0,0.0,0.0,0.0,6368.831359171157,-6294.5313591711565,356.87343561442776,West,True
4286,1615244292.1,53.89758494815371,0.18322956095880408,36.23795340317133,-0.3723056843551434,-1.1871761405919057,-86.68438,36.0643148,100.0,392.0,0.0,0.0,0.0,0.0,6370.3242615059235,-6296.024261505923,356.84005339041056,West,True
4287,1615244292.2,53.94115024955006,0.19511821660520312,36.1259066536913,-0.4203257198465854,-1.2672095330776425,-86.68436899999999,36.0643043,100.0,392.0,0.0,0.0,0.0,0.0,6371.854217697307,-6297.554217697307,356.8428240353732,West,True
4288,1615244292.3,53.93003037205771,0.20555301854136174,35.96962443796253,-0.3453923753964513,-1.319709921792406,-86.6843582,36.064294,100.0,392.0,0.0,0.0,0.0,0.0,6373.355585313633,-6299.055585313633,356.87172091500497,West,True
4289,1615244292.4,54.08234083582497,0.2141496138335442,35.785155665587006,-0.1881245324695992,-1.3518555418016251,-86.6843473,36.0642837,100.0,392.0,0.0,0.0,0.0,0.0,6374.862780441394,-6300.562780441393,356.78162630641316,West,True
4290,1615244292.5,54.11839287352526,0.22054130918915074,35.62528099470458,-0.0602247957636623,-1.371839875661928,-86.6843365,36.0642732,100.0,392.0,0.0,0.0,0.0,0.0,6376.381181163007,-6302.0811811630065,356.87004705220016,West,True
4291,1615244292.6,54.13367903751297,0.22437712743542138,35.46540632382216,0.0676749409422744,-1.3918242095222304,-86.6843255,36.0642628,100.0,392.0,0.0,0.0,0.0,0.0,6377.9026691083,-6303.6026691083,356.78160521585795,West,True
4292,1615244292.7,54.2299361247812,0.2253268642869362,35.3208239689606,0.0566591751684788,-1.4,-86.6843147,36.0642523,100.0,391.604119844803,0.0,0.0,0.0,0.0,6379.421069995392,-6305.121069995392,356.87167999676313,West,True
4293,1615244292.8,54.33,0.2230771643094209,35.183315627055194,-0.0419628674052714,-1.4006133960641474,-86.6843038,36.064242,100.0,391.0245358425659,0.0,0.0,0.0,0.0,6380.928265460718,-6306.628265460718,356.8399809907848,West,True
4294,1615244292.9,54.38742319560884,0.21733526275307283,35.013565639702534,-0.0619334541526429,-1.406854204422701,-86.6842928,36.0642315,100.0,391.27416817690806,0.0,0.0,0.0,0.0,6382.458222243136,-6308.158222243136,356.83997054415033,West,True
4295,1615244293.0,54.494080385485375,0.20783151994314297,34.84381605706481,-0.0819039932864935,-1.4130949979020293,-86.6842818,36.064221,100.0,391.5237999160812,0.0,0.0,0.0,0.0,6383.988179110229,-6309.688179110229,356.7815629287121,West,True
4296,1615244293.1,54.53007970274563,0.19433095151916177,34.67406647442708,-0.101874532420344,-1.4193357913813576,-86.684271,36.0642105,100.0,391.7734316552543,0.0,0.0,0.0,0.0,6385.5065803270645,-6311.206580327064,356.8399498254402,West,True
4297,1615244293.2,54.58162750564184,0.17664841649366222,34.51261183437255,-0.1170447337490193,-1.4240764792965686,-86.68426,36.0642,100.0,391.9630591718628,0.0,0.0,0.0,0.0,6387.036537365315,-6312.736537365315,356.8962575185941,West,True
4298,1615244293.3,54.668054700948616,0.15467107594558616,34.4326464568663,-0.0850585827465208,-1.4140808071082878,-86.6842488,36.064189500000005,100.0,391.5632322843315,0.0,0.0,0.0,0.0,6388.5781732452415,-6314.278173245241,356.8399287362037,West,True
4299,1615244293.4,54.7361594331432,0.12838277035769663,34.35268088870756,-0.0530723554830228,-1.4040851110884447,-86.6842378,36.064179,100.0,391.1634044435378,0.0,0.0,0.0,0.0,6390.108130454047,-6315.8081304540465,356.7815203572764,West,True
4300,1615244293.5,54.79697578322836,0.09788963967281437,34.2371712921217,0.0073306902161726,-1.3852091593074465,-86.684227,36.0641685,100.0,391.0,0.0,0.0,0.0,0.0,6391.626532002203,-6317.326532002203,356.83722614188605,West,True
4301,1615244293.6,54.87669658687943,0.06343976110367144,34.097095147446815,0.0873742014589624,-1.3601955620440742,-86.68421579999999,36.0641578,100.0,391.0,0.0,0.0,0.0,0.0,6393.185078340839,-6318.885078340839,356.8398973843871,West,True
4302,1615244293.7,54.97431765052368,0.025436638704751168,33.91292476562175,0.1041155957027192,-1.35,-86.68420479999999,36.0641473,100.0,391.0,0.0,0.0,0.0,0.0,6394.715035806498,-6320.415035806498,356.8682993934842,West,True
4303,1615244293.8,54.96740946346296,-0.01556252781912388,33.70390663077376,0.0820116711532801,-1.3474854110584,-86.68419370000001,36.06413679999999,100.0,391.0,0.0,0.0,0.0,0.0,6396.250817540083,-6321.950817540082,356.8098418481593,West,True
4304,1615244293.9,54.97747895693906,-0.058858024195092326,33.543964021292645,0.1020044973384193,-1.3224943783269758,-86.68418270000001,36.0641262,100.0,391.0,0.0,0.0,0.0,0.0,6397.789277506366,-6323.489277506365,356.77979841063586,West,True
4305,1615244294.0,55.04665776917998,-0.1036386053943453,33.394006494001864,0.1239956706654206,-1.2962540587511682,-86.68417170000001,36.0641155,100.0,391.0,0.0,0.0,0.0,0.0,6399.336273083854,-6325.036273083854,356.77978775639684,West,True
4306,1615244294.1,54.951929145255846,-0.14901724897850352,33.33401135735129,0.1639924284324757,-1.258757098344554,-86.6841607,36.0641048,100.0,391.0,0.0,0.0,0.0,0.0,6400.883268747288,-6326.583268747288,356.8961648512776,West,True
4307,1615244294.2,54.81069865548963,-0.1940838083583986,33.26803597729256,0.2,-1.2212612429039225,-86.6841495,36.0640943,100.0,391.0,0.0,0.0,0.0,0.0,6402.424905424127,-6328.124905424127,356.8666525999504,West,True
4308,1615244294.3,54.69211412390283,-0.23795073238463982,33.148084023279424,0.2,-1.1837762572748205,-86.68413829999999,36.064083700000005,100.0,391.0,0.0,0.0,0.0,0.0,6403.974980459057,-6329.674980459057,356.77975542225147,West,True
4309,1615244294.4,54.61072543959003,-0.2798076562856536,33.02424502424996,0.2047264927250121,-1.1480306280312451,-86.68412729999999,36.064073,100.0,391.0393874393751,0.0,0.0,0.0,0.0,6405.521976378523,-6331.221976378522,356.83981330303885,West,True
4310,1615244294.5,54.46,-0.3189558972090731,32.86500963354562,0.2524971099363142,-1.1281262041932023,-86.6841163,36.0640625,100.0,391.437475916136,0.0,0.0,0.0,0.0,6407.051934532675,-6332.751934532675,356.86821607434763,West,True
4311,1615244294.6,54.37547499930127,-0.3548443048577377,32.70577424284128,0.3002677271476163,-1.10822178035516,-86.6841052,36.064052,100.0,391.8355643928968,0.0,0.0,0.0,0.0,6408.587716965123,-6334.287716965123,356.75024269478865,West,True
4312,1615244294.7,54.197362226079406,-0.3870769044533024,32.57716942758472,0.2728770706885413,-1.0410963383606768,-86.6840943,36.06404129999999,100.0,392.0,0.0,0.0,0.0,0.0,6410.128983743739,-6335.828983743739,356.899858034279,West,True
4313,1615244294.8,54.10214961766751,-0.4154196271808267,32.47444010840628,0.196293405604183,-0.95,-86.6840833,36.064031,100.0,391.9536675700523,0.0,0.0,0.0,0.0,6411.6420393283615,-6337.342039328361,356.7797021822732,West,True
4314,1615244294.9,53.97171911713361,-0.43977908391491083,32.4141897301335,0.1561264867556645,-0.95,-86.6840723,36.0640203,100.0,391.4515810844458,0.0,0.0,0.0,0.0,6413.189035670515,-6338.889035670515,356.89983752891806,West,True
4315,1615244295.0,53.86479703709525,-0.46018419753541806,32.34995106533236,0.12,-0.9386949484989122,-86.6840613,36.06401,100.0,391.0,0.1399883176135656,0.0,0.0,0.0,6414.702091428196,-6340.4020914281955,356.78134958746614,West,True
4316,1615244295.1,53.75691440593104,-0.4767471103813072,32.25005003030877,0.12,-0.8263062840973645,-86.6840505,36.0639995,100.0,391.0,0.2871337633246738,0.0,0.0,0.0,6416.220494309522,-6341.920494309522,356.84252171483274,West,True
4317,1615244295.2,53.64456907659934,-0.48963380354867336,32.153437358187595,0.1219687925437218,-0.7221288442070724,-86.6840397,36.0639892,100.0,391.016406604531,0.4342795598581975,0.0,0.0,0.0,6417.721864357791,-6343.421864357791,356.8107964543691,West,True
4318,1615244295.3,53.572409282469486,-0.49902389454665885,32.08688588682934,0.141934233951199,-0.6930125754878348,-86.6840288,36.0639787,100.0,391.18278528292666,0.5814250055693059,0.0,0.0,0.0,6419.246029745985,-6344.946029745985,356.869757494311,West,True
4319,1615244295.4,53.39931213235295,-0.5050860146832864,32.020334256799856,0.1618997229600434,-0.6638962373499367,-86.68401779999999,36.0639683,100.0,391.34916435800034,0.7285708021028295,0.0,0.0,0.0,6420.767520096417,-6346.467520096417,356.78303918626585,West,True
4320,1615244295.5,53.24,-0.5079507442700067,31.9537827854416,0.1818651643675206,-0.6347799686306992,-86.68400720000001,36.063958,100.0,391.515543036396,0.8757162478139378,0.0,0.0,0.0,6422.257329772574,-6347.957329772574,356.8713907795159,West,True
4321,1615244295.6,53.209849735646046,-0.5077013811255573,31.887231314083344,0.2018306057749978,-0.6056636999114615,-86.6839963,36.0639477,100.0,391.68192171479166,1.0,0.0,0.0,0.0,6423.764527620283,-6349.464527620283,356.7206877762212,West,True
4322,1615244295.7,53.02726259594798,-0.504366918159945,31.82067968405386,0.2217960947838421,-0.5765473617735635,-86.68398570000001,36.063937200000005,100.0,391.8483007898653,1.0,0.0,0.0,0.0,6425.271501039683,-6350.971501039683,356.9016861287334,West,True
4323,1615244295.8,52.95200148098157,-0.4979310300676131,31.75294138123833,0.2329413812383244,-0.5466912724554647,-86.6839748,36.063927,100.0,392.0,1.0,0.0,0.0,0.0,6426.770266872281,-6352.470266872281,356.78299760865957,West,True
4324,1615244295.9,52.86752092338821,-0.48834394251372526,31.67293804324372,0.1529380432437201,-0.5091897077704939,-86.6839642,36.0639167,100.0,392.0,1.0,0.0,0.0,0.0,6428.260076869122,-6353.960076869122,356.9016661037593,West,True
4325,1615244296.0,52.69092549668874,-0.4755453133553731,31.5893476489479,0.0906523510521018,-0.4716711402962182,-86.6839533,36.0639065,100.0,391.9556152039496,1.0,0.0,0.0,0.0,6429.758842868004,-6355.458842868004,356.75240387756673,West,True
4326,1615244296.1,52.57577103850664,-0.4594874994548928,31.46872357762546,0.2112764223745386,-0.4339761180079567,-86.6839428,36.06389620000001,100.0,391.4530149067728,1.0,0.0,0.0,0.0,6431.242920597435,-6356.942920597435,356.81413534663204,West,True
4327,1615244296.2,52.48455361864383,-0.4401630412812192,31.363922532332506,0.3003873383374903,-0.3975484172921863,-86.6839322,36.063886,100.0,391.0490316541563,1.0,0.0,0.0,0.0,6432.7241996732955,-6358.424199673295,356.7838470167953,West,True
4328,1615244296.3,52.41446847212861,-0.41762823644993774,31.40368057917094,0.101597104145314,-0.3726996380181643,-86.68392170000001,36.0638758,100.0,391.5460072396367,1.0,0.0,0.0,0.0,6434.199713255121,-6359.899713255121,356.8747104108199,West,True
4329,1615244296.4,52.26,-0.39202400325436293,31.43722961343688,-0.0703036470290626,-0.35,-86.683911,36.0638657,100.0,392.0,1.0,0.0,0.0,0.0,6435.678326731099,-6361.378326731099,356.6573719645869,West,True
4330,1615244296.5,52.18953756321839,-0.36358869064465166,31.40519876093608,0.0418043367237355,-0.35,-86.6839007,36.06385529999999,100.0,392.0,1.0,0.0,0.0,0.0,6437.159701534305,-6362.859701534305,356.8152825625656,West,True
4331,1615244296.6,52.07617010771172,-0.33266312975536516,31.373167908435278,0.1539123204765337,-0.35,-86.6838902,36.0638452,100.0,392.0,1.0,0.0,0.0,0.0,6438.626685335086,-6364.326685335086,356.846740509318,West,True
4332,1615244296.7,51.97312759370266,-0.299685871461638,31.348231227368014,0.0587747284162378,-0.3352890342100248,-86.6838797,36.0638352,100.0,392.0,1.0,0.0,0.0,0.0,6440.0851740849985,-6365.785174084998,356.9055543525932,West,True
4333,1615244296.8,51.89404237941414,-0.26517930704843995,31.32824695063846,-0.1810365923384791,-0.3103086882980751,-86.683869,36.0638252,100.0,392.0,1.0,0.0,0.0,0.0,6441.555359956693,-6367.255359956693,356.72147030712676,West,True
4334,1615244296.9,51.84,-0.22972798502091066,31.32,-0.5026709020944706,-0.2900593347279254,-86.6838587,36.063815000000005,100.0,390.8071201673511,1.0,0.0,0.0,0.0,6443.019440288981,-6368.719440288981,356.75291669313424,West,True
4335,1615244297.0,51.816695368364286,-0.19395062856059003,31.317798326770248,-0.800369881864456,-0.2736239542314047,-86.6838483,36.06380479999999,100.0,389.0,1.0,0.0,0.0,0.0,6444.489221191756,-6370.189221191756,356.78559905345617,West,True
4336,1615244297.1,51.83859419742743,-0.15846949557067333,31.29782670596582,-0.4408807073847809,-0.2611416912286382,-86.683838,36.0637948,100.0,389.0,1.0,0.0,0.0,0.0,6445.936142006321,-6371.63614200632,356.75351341230413,West,True
4337,1615244297.2,51.75607711836344,-0.12387898006429884,31.273148790835045,-0.1045847793788444,-0.2489294985679753,-86.6838277,36.0637847,100.0,389.0,1.0,0.0,0.0,0.0,6447.391625544333,-6373.091625544333,356.8164230625313,West,True
4338,1615244297.3,51.78999347961928,-0.09071719819681098,31.209357580320283,0.0389454442793631,-0.2389621219250442,-86.6838173,36.0637747,100.0,389.0,1.0,0.0,0.0,0.0,6448.844314343483,-6374.544314343483,356.7214193560181,West,True
